,Sentence,CF,SF,CbD,DI,Violation,PrDist
1794,The students memorized the books. They were filled with knowledge.,0.4971398457057926,0.4971398456036549,-3.9421959195065575,2.046532692292544,1.3177775000356395,"[[0.22254601 0.25874252 0.24424919 0.27446228]
 [0.47064066 0.01064787 0.50778771 0.01092375]
 [0.2356518  0.28446302 0.2311434  0.24874178]
 [0.50683893 0.01327589 0.47158945 0.00829574]]"
1795,The resourceful sniper executed the ruthless terrorist. He was a bad combatant.,0.6822049737877659,0.68220497372805,-3.72571866286325,2.7288198951513287,1.3242431460488666,"[[0.75131035 0.15844374 0.07452734 0.01571857]
 [0.20700859 0.70274551 0.02054053 0.06970537]
 [0.49913508 0.10523569 0.32670261 0.06892662]
 [0.13754692 0.46682385 0.0900022  0.30562703]]"
1796,The storm alarm the international flight. It was making road conditions hazardous.,0.9697988905820649,0.9697988905810673,-5.817655397835702,5.355505951241508,1.325358935282047,"[[7.03523227e-03 2.31588237e-03 7.37458554e-01 2.53190332e-01]
 [9.12959560e-03 2.21519034e-04 9.70020410e-01 2.06284757e-02]
 [2.79670603e-01 9.57455853e-02 4.64823183e-01 1.59760629e-01]
 [3.67544257e-01 7.87193171e-03 6.11605748e-01 1.29780631e-02]]"
1797,The innovative birds chose the fertile seeds. They were easy to eat.,0.5894449015789132,0.5894449014273837,-3.852660525400954,2.3577796063458476,1.2691994111815927,"[[0.54661751 0.39606967 0.03712136 0.02019145]
 [0.34086296 0.60182423 0.01237932 0.04493349]
 [0.26004478 0.17173072 0.32369409 0.24453041]
 [0.17599481 0.25578069 0.17724748 0.39097703]]"
1798,The active birds devoured the falling seeds. They were seeking a snack.,0.22378215245423627,0.22378215250043976,-2.7254517399491007,1.4968356336370132,1.114676426642339,"[[0.56899628 0.1370794  0.28750615 0.00641817]
 [0.66700492 0.03907075 0.20092882 0.0929955 ]
 [0.53412717 0.11002442 0.32237526 0.03347314]
 [0.56498136 0.07917023 0.30295238 0.05289602]]"
1799,The people staged a demonstration against the government. They were using excessive force.,0.6613433903221698,0.6613433903300237,-4.042265739000856,2.7481409558379335,1.307810908878662,"[[0.48485794 0.17555393 0.25202346 0.08756467]
 [0.45947509 0.20093678 0.22662863 0.1129595 ]
 [0.05512432 0.0204137  0.68175709 0.2427049 ]
 [0.05544344 0.02009457 0.63066028 0.29380171]]"
1800,The unswerving heart beat blood with a clear intention. It was a unfaltering organ.,0.8536470056109127,0.8536470056038008,-4.874948843049559,3.78938032268036,1.398443188208754,"[[0.44950279 0.00585478 0.53793992 0.00670251]
 [0.2266532  0.22870437 0.32240244 0.22223999]
 [0.1245682  0.0092275  0.86287451 0.00332979]
 [0.05252486 0.08127084 0.49653078 0.36967352]]"
1801,The imaginative bee collected nectar from the productive flower. It was bursting with nectar.,0.6544572473060535,0.6544572472144408,-3.423728607472081,2.617828989225079,1.3253617912971558,"[[0.64151681 0.23179481 0.09255209 0.0341363 ]
 [0.82376764 0.04954398 0.11929144 0.00739695]
 [0.21277934 0.07582248 0.52128955 0.19010862]
 [0.27215818 0.01644364 0.67090089 0.04049728]]"
1802,The destructive storm destroyed the flight. It was carrying a VIP.,0.742429093874237,0.7424290938491078,-4.634664369568076,3.8475205122304,1.3639144962813738,"[[0.11398922 0.03205852 0.77448761 0.07946464]
 [0.05425148 0.09179626 0.5619359  0.29201636]
 [0.32018376 0.07655258 0.56829307 0.03497058]
 [0.25711392 0.13962242 0.35907346 0.2441902 ]]"
1803,The police prosecuted the criminals in the act. They were found with stolen goods.,0.43713053832917015,0.4371305383179478,-2.754560894986673,1.7485221533444857,1.3293339475058001,"[[0.36514761 0.34109714 0.15002564 0.14372961]
 [0.61830062 0.08794413 0.25799066 0.03576459]
 [0.48978622 0.46251756 0.02538702 0.02230919]
 [0.83414615 0.11815764 0.04214513 0.00555108]]"
1804,The hardworking bee landed on the flower. It was in full bloom.,0.4290405529299933,0.42904055293132914,-4.05492767838586,2.4633884006911106,1.2826151706641404,"[[0.36842601 0.45468199 0.09176777 0.08512423]
 [0.52714171 0.2959663  0.10915975 0.06773225]
 [0.08627341 0.12098749 0.37392037 0.41881873]
 [0.13778178 0.06947912 0.49851967 0.29421943]]"
1805,The storm devastated the morning flight. It was putting lives in peril.,0.32059806213074904,0.3205980621351051,-1.9425924661492162,1.3060745126462106,1.318067031418705,"[[0.65546624 0.31794161 0.01810067 0.00849148]
 [0.94260899 0.03079885 0.02487829 0.00171387]
 [0.44141214 0.20547708 0.23215477 0.12095601]
 [0.62510254 0.02178667 0.34238473 0.01072605]]"
1806,The heavy-duty knife severed the fence quickly. It was weak and unstable.,0.8130266504872794,0.8130266504835783,-4.074110030607118,3.252106601949117,1.3565984771813242,"[[0.75520824 0.21411124 0.02000511 0.01067541]
 [0.15404701 0.81527247 0.00224582 0.0284347 ]
 [0.47214298 0.1344777  0.30307037 0.09030895]
 [0.09743262 0.50918806 0.05886021 0.33451911]]"
1807,The determined bee sipped nectar from the flower. It was attracting attention.,0.47717343663041967,0.4771734366307594,-2.614675379040931,1.920898091906793,1.4227617347240733,"[[0.10913453 0.39437083 0.20780284 0.28869181]
 [0.12470207 0.37880329 0.3757522  0.12074245]
 [0.14761639 0.64649441 0.16932097 0.03656823]
 [0.38756595 0.40654485 0.11288832 0.09300088]]"
1808,The lucky sailors fled the boats. They were falling apart.,0.6125569981008068,0.6125569980690238,-3.0103051580037636,2.60312522023335,1.5221259423109679,"[[0.05719894 0.68158919 0.0690322  0.19217967]
 [0.1658259  0.57296224 0.22684004 0.03437183]
 [0.1230915  0.30779874 0.00313963 0.56597012]
 [0.13331572 0.29757452 0.25935022 0.30975954]]"
1809,The eager bee hovered near the flower. It was an untouched paradise.,0.6386861925936711,0.6386861925779284,-3.678704846376283,2.5547447703746844,1.3247702739431388,"[[0.2430167  0.02512429 0.66381048 0.06804853]
 [0.08316228 0.18497871 0.22787986 0.50397915]
 [0.7091565  0.07290516 0.19767068 0.02026766]
 [0.24315068 0.53891099 0.06789147 0.15004687]]"
1810,The plucky birds feasted on the seeds. They were searching for food.,0.47510078095489616,0.4751007808120232,-2.6398934470193947,2.041153059196149,1.2992362084621458,"[[0.40334278 0.06128315 0.48323804 0.05213602]
 [0.38639424 0.07823169 0.44166244 0.09371162]
 [0.86306705 0.11184715 0.02351377 0.00157203]
 [0.80716727 0.16774693 0.02088941 0.00419639]]"
1811,The determined birds approached the delectable seeds. They were looking for new flavors.,0.6001497660801449,0.600149765445851,-3.6792161158349908,2.4005990643674795,1.4361945999897907,"[[0.65264555 0.28524154 0.02061906 0.04149384]
 [0.31641577 0.62147132 0.02132155 0.04079136]
 [0.30249656 0.10397197 0.37076806 0.22276341]
 [0.12135255 0.28511599 0.21638478 0.37714669]]"
1812,The outraged people organized a flash mob against the out-of-touch government. They were mismanaging resources.,0.5416387087259513,0.5416387088550731,-3.360667770774649,2.166554835429424,1.3607926643617416,"[[0.11870427 0.41676871 0.12963073 0.33489628]
 [0.33018987 0.20528311 0.35343817 0.11108885]
 [0.0143309  0.12765843 0.23400411 0.62400656]
 [0.08306601 0.05892332 0.60056203 0.25744864]]"
1813,The people held a vigil against the government. They were violating civil rights.,0.9811200350978764,0.9811200350692272,-5.866925583587111,5.423913512293095,1.3168559756568063,"[[2.61822818e-01 9.78341008e-02 4.72692444e-01 1.67650637e-01]
 [3.53980635e-01 5.67628423e-03 6.28342662e-01 1.20004191e-02]
 [1.00967407e-03 1.93587492e-04 7.33505588e-01 2.65291151e-01]
 [1.11208543e-03 9.11761390e-05 9.81211211e-01 1.75855272e-02]]"
1814,The innovative people initiated a movement against the ineffective government. They were making their voices heard.,0.21709497033795921,0.21709497019449597,-2.034623503549775,1.0523990977865352,1.3256976747928708,"[[0.74356469 0.14268676 0.09534974 0.0183988 ]
 [0.72198827 0.16426318 0.0931687  0.02057985]
 [0.52212774 0.10102394 0.3167867  0.06006163]
 [0.50807092 0.11508076 0.30708606 0.06976226]]"
1815,The storm obstructed the morning flight. It was causing flash floods.,0.6832729676792044,0.6832729678341063,-4.470455694886153,2.9239384469974152,1.273446671256948,"[[2.67235746e-01 2.88366329e-01 2.40654685e-01 2.03743240e-01]
 [1.80202196e-01 3.75399879e-01 1.31333942e-01 3.13063982e-01]
 [5.03003910e-01 4.91805197e-01 4.88652182e-03 3.04372059e-04]
 [3.09333493e-01 6.85475613e-01 2.20264554e-03 2.98824834e-03]]"
1816,The people stood together against the government. They were violating civil liberties.,0.5345711932404928,0.5345711932400249,-3.5878422469231257,2.1382847729635532,1.3207473608880589,"[[0.16717284 0.58924327 0.05467208 0.18891182]
 [0.56609083 0.19032528 0.18222015 0.06136374]
 [0.10947487 0.3814839  0.11237004 0.39667119]
 [0.36848752 0.12247125 0.37982346 0.12921777]]"
1817,The bee visited the sweet flower. It was seeking nectar.,0.3918402023669527,0.3918402023562475,-3.699050544663352,2.1650261511925946,1.3890933656860787,"[[0.26059825 0.33335695 0.18394061 0.22210419]
 [0.17954055 0.41441464 0.19430092 0.21174388]
 [0.02774442 0.02495424 0.41679444 0.5305069 ]
 [0.00492931 0.04776935 0.36891217 0.57838917]]"
1818,The people organized a boycott against the government. They were denying fair trials.,0.48292322840865143,0.4829232283393874,-2.7263762021315134,1.9599478465441798,1.321767341874279,"[[0.09045153 0.4885481  0.07034867 0.3506517 ]
 [0.05320197 0.52579766 0.04287443 0.37812593]
 [0.01024135 0.07877132 0.15055884 0.76042849]
 [0.01071487 0.0782978  0.08536154 0.82562579]]"
1819,The efficient bee ventured to the productive flower. It was delicious.,0.8631750416426376,0.8631750416360331,-4.451319514062924,3.4527001665705503,1.3283788347591226,"[[0.03006387 0.50841646 0.02488052 0.43663915]
 [0.33467014 0.20381019 0.28655215 0.17496752]
 [0.05183633 0.8662831  0.00310806 0.07877251]
 [0.57349078 0.34462865 0.04773151 0.03414906]]"
1820,The people took action against the government. They were spreading hope.,0.2763465404746729,0.27634654050834717,-3.7551172240996173,1.9578914619920402,1.2826501549195122,"[[0.34132574 0.13052295 0.39901689 0.12913441]
 [0.12267851 0.34917018 0.12819126 0.39996005]
 [0.33049474 0.13350136 0.4098479  0.12615601]
 [0.1045032  0.35949289 0.14636657 0.38963734]]"
1821,The creative students read through the insightful books. They were pursuing their passions.,0.6816662623184964,0.6816662622441215,-4.147488563612367,2.726665049287164,1.3112430464075144,"[[0.23328586 0.21299011 0.29048259 0.26324144]
 [0.09811345 0.34816252 0.10779184 0.44593219]
 [0.46930982 0.41826173 0.05445864 0.05796982]
 [0.18587058 0.70170096 0.0200347  0.09239375]]"
1822,The chirpy birds chased the hidden seeds. They were tasty and satisfying.,0.5930589141509912,0.59305891409079,-3.3228743787134576,2.3722356566105725,1.3256099958045389,"[[0.05175248 0.04087637 0.50566195 0.4017092 ]
 [0.00387321 0.08875564 0.03988799 0.86748316]
 [0.35606148 0.28075864 0.20135295 0.16182693]
 [0.02795348 0.60886664 0.01580772 0.34737216]]"
1823,The heart pumped blood with determination. It was a powerful organ.,0.6366365087957413,0.6366365083639152,-3.4500446083574663,2.402408689605952,1.320815672272723,"[[0.33090108 0.0521535  0.53284594 0.08409949]
 [0.1080193  0.27503527 0.17228732 0.44465811]
 [0.76139451 0.11951429 0.10235251 0.0167387 ]
 [0.2477443  0.63316449 0.03256232 0.08652889]]"
1824,The violent storm pounded the flight. It was headed for Europe.,0.7598320659085155,0.7598320660404052,-5.003988457288545,4.022449358803903,1.341229771351798,"[[0.19606932 0.00543048 0.76526254 0.03323766]
 [0.15287759 0.04862221 0.62325016 0.17525004]
 [0.51850603 0.01184145 0.44282583 0.02682669]
 [0.39257144 0.13777603 0.38355631 0.08609621]]"
1825,The determined bee buzzed around the symmetrical flower. It was rich in nectar.,0.4365412448418403,0.43654124453979104,-2.3753440280492737,1.7461649793673613,1.3185567781549636,"[[0.41551471 0.09340353 0.40416349 0.08691827]
 [0.4821187  0.02679955 0.46334079 0.02774097]
 [0.77307655 0.16983383 0.04660165 0.01048797]
 [0.89139457 0.05151581 0.05406492 0.0030247 ]]"
1826,The turbulent storm postponed the commercial flight. It was putting lives in peril.,0.6002348037144145,0.6002348034211229,-4.764536705192411,3.2017293104378006,1.2900018786257241,"[[0.22117948 0.15371602 0.3992812  0.22582329]
 [0.36698808 0.00790742 0.60814222 0.01696227]
 [0.25388522 0.16637794 0.36657547 0.21316137]
 [0.40644531 0.01381785 0.56868499 0.01105184]]"
1827,The sailors dived off the boats. They were breaking apart.,0.5295229758688601,0.5295229758662208,-4.806044545171789,3.3231958908769346,1.3519644408865104,"[[0.16840973 0.04635746 0.57588043 0.20935238]
 [0.12661284 0.08815435 0.46385012 0.32138269]
 [0.21648217 0.07270479 0.52780799 0.18300505]
 [0.18173523 0.10745173 0.40872773 0.30208531]]"
1828,The ambitious students analyzed the stimulating books. They were providing new insights.,0.2727477277294764,0.2727477276660728,-2.5089951292407524,1.3488321537721923,1.3289876209347242,"[[0.55073746 0.12644702 0.26051515 0.06230038]
 [0.64260298 0.0345815  0.30732922 0.0154863 ]
 [0.6046925  0.14209979 0.2065601  0.0466476 ]
 [0.71012573 0.03666656 0.23980647 0.01340123]]"
1829,The resourceful sniper took down the terrorist. He was a successful sharpshooter.,0.6770860398237699,0.6770860398439642,-3.742038671413202,2.708344159511583,1.3267632733838877,"[[0.57187332 0.14642894 0.22179801 0.05989974]
 [0.12678715 0.5915151  0.04669564 0.23500211]
 [0.09290165 0.02368364 0.70076968 0.18264504]
 [0.02116491 0.09542037 0.15231788 0.73109683]]"
1830,The winning sniper neutralized the dangerous terrorist. He was a vicious human trafficker.,0.7557845045132001,0.7557845044835583,-3.91529144347943,3.02313801805575,1.3143116794253413,"[[0.56958723 0.15074729 0.22436966 0.05529582]
 [0.13163803 0.58869649 0.0534539  0.22621158]
 [0.74818382 0.19269261 0.04577307 0.0133505 ]
 [0.17542336 0.76545307 0.00966857 0.049455  ]]"
1831,The unyielding heart circulated blood rapidly. It was a well-functioning organ.,0.43073994218475165,0.4307399421867113,-2.9547302138928204,1.722959768752229,1.3189853961677453,"[[0.63471066 0.19369152 0.11491525 0.05668257]
 [0.35104735 0.47735483 0.04661489 0.12498293]
 [0.56251395 0.16387823 0.18711196 0.08649586]
 [0.27818648 0.4482057  0.11947576 0.15413206]]"
1832,The bee sipped nectar from the flower. It was overflowing with nectar.,0.6620417748867686,0.6620417748866323,-4.643352249977758,3.3092000896637,1.271626548764835,"[[0.20167375 0.09143702 0.55201444 0.15487479]
 [0.2801141  0.01299668 0.67503845 0.03185078]
 [0.45211983 0.13631012 0.30156836 0.11000169]
 [0.55213334 0.03629661 0.40301921 0.00855084]]"
1833,The people gathered to demonstrate against the unfair government. They were colluding with corporations.,0.6746828182211904,0.6746828178435762,-3.9634609353449393,2.6987312731852517,1.3239592853360347,"[[0.59128901 0.33152399 0.04945789 0.02772911]
 [0.22903311 0.69377989 0.01909708 0.05808992]
 [0.2181465  0.1222651  0.4226004  0.236988  ]
 [0.08457368 0.25583792 0.1635565  0.4960319 ]]"
1834,The enthusiastic students pored over the books. They were making a difference.,0.870961840875132,0.8709618407838472,-4.306980836998522,3.4838473635052356,1.327084809357617,"[[3.16018278e-01 4.57713310e-02 5.56681163e-01 8.15292281e-02]
 [1.23355223e-01 2.38434386e-01 2.18539146e-01 4.19671245e-01]
 [1.45546644e-03 2.82133625e-04 8.71243975e-01 1.27018425e-01]
 [5.56548978e-04 1.18105109e-03 3.41337820e-01 6.56924580e-01]]"
1835,The strong sailors escaped from the boats. They were not properly operated.,0.3796216034883906,0.3796216035051865,-2.8730904837766724,1.5184864140210355,1.3620570678230168,"[[0.36326907 0.242476   0.2260355  0.16821943]
 [0.42821398 0.17753109 0.2993908  0.09486414]
 [0.57660856 0.39231762 0.01269602 0.01837781]
 [0.70791608 0.26101009 0.01968869 0.01138513]]"
1836,The heart moved nourishing blood with assurance. It was a untiring muscle.,0.5892461528329827,0.589246138170191,-3.4574705699476875,2.356984611390663,1.3457010151284037,"[[0.42937721 0.08238493 0.36000879 0.12822907]
 [0.13814119 0.37362095 0.0707172  0.41752066]
 [0.17620582 0.02393403 0.61318018 0.18667997]
 [0.05418646 0.14595339 0.15467193 0.64518822]]"
1837,The adventurous students scrutinized the useful books. They were covering advanced topics.,0.5484024785933118,0.5484024783247723,-3.341291257648941,2.1943220440030538,1.321116541289474,"[[0.33059602 0.49614311 0.07059411 0.10266675]
 [0.78454624 0.0421929  0.16522441 0.00803646]
 [0.1619904  0.23937777 0.23919974 0.3594321 ]
 [0.38126042 0.02010775 0.56851023 0.03012161]]"
1838,The knife scratched the fence easily. It was well-maintained and polished.,0.6684831632089663,0.6684831628894461,-3.497501869626922,2.6739326528368927,1.4231507815335978,"[[0.71738554 0.15532458 0.06991656 0.05737332]
 [0.2007432  0.67196692 0.00348376 0.12380612]
 [0.24766453 0.03342152 0.53963756 0.17927639]
 [0.09818897 0.18289708 0.10603798 0.61287596]]"
1839,The destructive storm pounded the flight. It was carrying a VIP.,0.7406816411387962,0.7406816411355656,-3.993322568372326,3.4913055822100496,1.3219707856149783,"[[0.09592386 0.06577552 0.80645716 0.03184346]
 [0.02335632 0.13834307 0.56203482 0.2762658 ]
 [0.35866974 0.09457664 0.54371128 0.00304234]
 [0.28836527 0.16488111 0.29702586 0.24972776]]"
1840,The persistent birds foraged for the crisp seeds. They were a filling food.,0.6775907321394916,0.6775907239844549,-4.09197623915362,3.2330283443382846,1.609097222681084,"[[0.45611207 0.00176128 0.32603843 0.21608821]
 [0.26449238 0.19338098 0.32404733 0.21807931]
 [0.03571101 0.06884877 0.7464395  0.14900072]
 [0.06374515 0.04081463 0.52479456 0.37064566]]"
1841,The fearless people marched against the out-of-touch government. They were using excessive force.,0.6256290306049328,0.6256290306105188,-3.798768474833964,2.5025161224452943,1.32469320056721,"[[0.09226434 0.02982184 0.65545087 0.22246294]
 [0.08489007 0.03719611 0.60047244 0.27744138]
 [0.54194806 0.18050095 0.20576715 0.07178384]
 [0.49630543 0.22614358 0.18905708 0.08849391]]"
1842,The self-assured heart pushed blood with care. It was a beating organ.,0.6072056703174291,0.6072056704964177,-3.3099882571115318,2.4288226821208987,1.326883571298377,"[[0.64708963 0.11340582 0.20313058 0.03637397]
 [0.26292658 0.49756888 0.08281933 0.15668522]
 [0.81020268 0.14274889 0.04001752 0.0070309 ]
 [0.32979462 0.62315695 0.01595128 0.03109715]]"
1843,The passionate people held a vigil against the ineffective government. They were demanding better services.,0.5343490191787013,0.534349019193212,-5.0291106914028445,3.2187486137430046,1.3200435149500565,"[[0.43242827 0.0104768  0.54482582 0.01226911]
 [0.33125123 0.11165384 0.41345911 0.14363582]
 [0.46317346 0.01119875 0.51408063 0.01154717]
 [0.35410329 0.12026892 0.39060706 0.13502074]]"
1844,The sailors slid off the dilapidated boats. They were handling the rough seas.,0.5935518629353759,0.5935518629248737,-3.4890631093481277,2.253638952102757,1.398538467721166,"[[0.80178445 0.14060195 0.03923027 0.01838333]
 [0.48729944 0.45508695 0.03536636 0.02224724]
 [0.33513426 0.0438424  0.50588046 0.11514288]
 [0.18984925 0.18912741 0.33281656 0.28820679]]"
1845,The exhausted sailors abandoned the boats. They were not sturdy.,0.5122037486843932,0.5122037486677795,-3.035462238998354,2.2409722735619235,1.344034725700226,"[[0.34026192 0.5479182  0.03571445 0.07610543]
 [0.83632164 0.05185848 0.0998978  0.01192207]
 [0.28891932 0.46593765 0.08705705 0.15808598]
 [0.70747488 0.04738209 0.22874456 0.01639847]]"
1846,The hard-working bee stopped at the fruitful flower. It was making a decision.,0.20107237191202254,0.2010723719695,-1.950025148714998,1.2278920832729519,1.1743196132879166,"[[0.59154552 0.26000996 0.09850638 0.04993814]
 [0.70118381 0.15037167 0.04447102 0.10397349]
 [0.29166456 0.25291791 0.39838734 0.0570302 ]
 [0.41561228 0.12897019 0.33004256 0.12537498]]"
1847,The students reinterpreted the books. They were developing their understanding.,0.5532476451562585,0.5532476451689512,-3.844110101622413,2.3743929199857257,1.3784210329443187,"[[0.53118995 0.03147288 0.39221248 0.0451247 ]
 [0.33176804 0.23089479 0.27124537 0.1660918 ]
 [0.33945901 0.03069578 0.58394342 0.0459018 ]
 [0.20056039 0.16959439 0.40245302 0.2273922 ]]"
1848,The unready sailors jumped from the boats. They were sinking.,0.7863553769916538,0.7863553771072145,-4.3019034849330655,3.3918995677139696,1.3341829584987073,"[[0.11121153 0.62939437 0.03767933 0.22171477]
 [0.50177236 0.23883354 0.17721402 0.08218008]
 [0.13788996 0.79735627 0.01100089 0.05375287]
 [0.63387612 0.30137012 0.04511026 0.0196435 ]]"
1849,The birds reached for the rich seeds. They were tempting to try.,0.6728389168530139,0.6728389170743196,-5.487867099206392,4.359113627760023,1.2046185922861343,"[[0.17135749 0.63505097 0.07577386 0.11781768]
 [0.12255985 0.68384861 0.01100969 0.18258185]
 [0.14081332 0.52325752 0.10631803 0.22961114]
 [0.06906235 0.59500849 0.06450719 0.27142197]]"
1850,The fearless people started a march against the government. They were standing their ground.,0.5207161204744089,0.5207161204732536,-4.534122286149453,2.9800674963112206,1.2622423023814133,"[[0.35579795 0.37067772 0.14637697 0.12714736]
 [0.23813954 0.48833614 0.06486073 0.2086636 ]
 [0.43410053 0.38961585 0.06807439 0.10820923]
 [0.25815268 0.56556371 0.04484759 0.13143603]]"
1851,The sharp knife scratched the fence with a swift motion. It was a a reliable implement.,0.640823772522672,0.640823772523471,-3.643017438137096,2.5632950900957443,1.340433919839681,"[[0.1127695  0.02645741 0.66728118 0.1934919 ]
 [0.02674899 0.11247793 0.13621332 0.72455977]
 [0.24766217 0.07246019 0.53238851 0.14748912]
 [0.05151243 0.26860994 0.11144988 0.56842776]]"
1852,The sailors escaped from the dilapidated boats. They were facing the storm.,0.6644245814758218,0.664424581478316,-3.911962918456849,2.6576983259775036,1.320224250637399,"[[0.28103282 0.09043559 0.48337596 0.14515562]
 [0.12404488 0.24742353 0.21683096 0.41170062]
 [0.07700015 0.02298404 0.68740863 0.21260718]
 [0.03263451 0.06734969 0.30824133 0.59177447]]"
1853,The familia birds gobbled up the delectable seeds. They were satisfying their hunger.,0.3591564866586443,0.3591564866986523,-1.601499659366758,1.4366259468014275,0.8082012435435961,"[[0.07258412 0.57106472 0.31867377 0.0376774 ]
 [0.18021493 0.46343391 0.10427742 0.25207374]
 [0.03047793 0.27847644 0.36077996 0.33026568]
 [0.20715183 0.10180254 0.07734052 0.61370511]]"
1854,The birds worked on the soft seeds. They were looking for a treat.,0.49075322513963404,0.49075322498882945,-3.3157875684444127,1.96301290056157,1.4312841755847505,"[[0.58360103 0.00458177 0.37929658 0.03252061]
 [0.30751711 0.2806657  0.23803934 0.17377786]
 [0.44496057 0.02718382 0.51793704 0.00991857]
 [0.18701785 0.28512654 0.35853859 0.16931702]]"
1855,The dangerous storm frightened the flight. It was making road conditions hazardous.,0.7849827509741787,0.7849827509708995,-3.870275813185686,3.1399310038967148,1.2952942537447216,"[[0.1310449  0.07370601 0.5567927  0.23845639]
 [0.2015974  0.00315351 0.78813626 0.00711283]
 [0.52111483 0.26131637 0.16672277 0.05084603]
 [0.77858241 0.00384878 0.21115125 0.00641755]]"
1856,The outraged people initiated a movement against the government. They were working for change.,0.7284128191524362,0.7284128191444927,-3.9363632203439174,2.913651276609745,1.2650920227115487,"[[0.17200507 0.0109689  0.73938172 0.07764432]
 [0.09406917 0.0889048  0.30326989 0.51375615]
 [0.61877646 0.06355354 0.29261033 0.02505967]
 [0.28315051 0.39917949 0.11418854 0.20348146]]"
1857,The fierce storm obstructed the flight. It was full of passengers.,0.8751390219824287,0.8751390219823667,-4.69251580750282,4.047387370299751,1.2496390415293224,"[[0.03845724 0.04695561 0.69630814 0.218279  ]
 [0.07028128 0.01513157 0.89027059 0.02431656]
 [0.44496704 0.15309052 0.28979834 0.1121441 ]
 [0.57224522 0.02581234 0.38830665 0.01363578]]"
1858,The persistent birds pecked at the seeds. They were filled with vitamins.,0.604556258567545,0.6045562575029539,-3.2385009453993523,2.4182250345690686,1.3159252232178396,"[[0.09260537 0.21350611 0.22431877 0.46956975]
 [0.27465355 0.03145793 0.63601419 0.05787434]
 [0.28370265 0.62206754 0.03322149 0.06100832]
 [0.82285698 0.08291322 0.08781076 0.00641904]]"
1859,The storm impacted the international flight. It was full of passengers.,0.9553510803093286,0.9553510798186374,-5.410023941136083,4.815898690633187,1.2740264843936513,"[[3.23301693e-01 1.48553626e-01 3.97177219e-01 1.30967462e-01]
 [4.64102196e-01 7.75312303e-03 5.09113489e-01 1.90311915e-02]
 [1.01453808e-02 7.71922433e-03 7.10333531e-01 2.71801864e-01]
 [1.75299516e-02 3.34653560e-04 9.55685734e-01 2.64496610e-02]]"
1860,The chaotic storm suspended the flight. It was carrying cargo.,0.4591702764344894,0.4591702764417974,-3.904390450125896,2.6698729118791285,1.5257340227738105,"[[0.42358487 0.00890192 0.4680722  0.09944101]
 [0.30875621 0.12373058 0.53483529 0.03267792]
 [0.56731999 0.06797356 0.32433708 0.04036937]
 [0.53617258 0.09912097 0.30741892 0.05728753]]"
1861,The bold sailors sprang from the loaded boats. They were avoiding a collision.,0.3003982324713772,0.3003982323997302,-2.06869013544724,1.2319475702490856,1.4645409901463078,"[[0.44934122 0.25963138 0.1418902  0.1491372 ]
 [0.61359792 0.09537468 0.28562039 0.00540701]
 [0.42587241 0.40117992 0.16535901 0.00758866]
 [0.76193854 0.06511379 0.13727977 0.0356679 ]]"
1862,The sailors left the understaffed boats. They were untrustworthy.,0.6318828700844321,0.6318828700676513,-4.011432939686274,2.52753148034701,1.3134896652018995,"[[1.97125921e-01 3.72099457e-01 1.68319305e-01 2.62455317e-01]
 [3.16292508e-01 2.52932870e-01 2.56634247e-01 1.74140376e-01]
 [3.63158691e-01 6.34169404e-01 2.28653441e-03 3.85369763e-04]
 [5.70931152e-01 4.26396944e-01 1.99560291e-03 6.76301265e-04]]"
1863,The busy birds discovered the ripe seeds. They were observant.,0.8620136627719386,0.8620136627426278,-4.087868178963422,3.4480546510877526,1.399098125574099,"[[1.77985791e-01 3.45310184e-01 1.11123280e-01 3.65580744e-01]
 [4.81124268e-01 4.21717074e-02 4.03318392e-01 7.33856326e-02]
 [1.51186050e-02 7.31039230e-03 2.73990466e-01 7.03580536e-01]
 [2.17769993e-02 6.51997938e-04 8.62665661e-01 1.14905342e-01]]"
1864,The observant birds picked at the seeds. They were a satisfying snack.,0.5938621998907379,0.5938621998762499,-3.519636941555345,2.3628897086135225,1.4511456492202968,"[[0.27184864 0.02553157 0.54847139 0.15414841]
 [0.11456045 0.18281975 0.27219056 0.43042924]
 [0.75627564 0.13182699 0.06404438 0.04785299]
 [0.34318458 0.54491805 0.04356643 0.06833094]]"
1865,The storm disrupted the international flight. It was causing flash floods.,0.4862914741889305,0.48629147423453933,-3.630191927428932,2.5190574453259784,1.1775912851911972,"[[0.03099377 0.11668324 0.30887941 0.54344358]
 [0.11178652 0.0358905  0.52218197 0.33014101]
 [0.10748587 0.08891443 0.23238731 0.57121239]
 [0.04049958 0.15590071 0.59346891 0.2101308 ]]"
1866,The people organized a flash mob against the corrupt government. They were promoting corruption.,0.5321619180055635,0.532161900364228,-3.479653874069912,2.128647672071885,1.3276254736845843,"[[0.18232633 0.61585144 0.08368952 0.11813271]
 [0.313277   0.48490077 0.13528193 0.0665403 ]
 [0.03499265 0.27170537 0.2310232  0.46227878]
 [0.12387757 0.18282045 0.32468136 0.36862062]]"
