,Unnamed: 0,Sentence,CF,SF,CbD,DI,Distribution,Entropy
1614,1614,The sniper fired the terrorist. He was a brutal bomber.,0.2733207015010507,0.2733207001613512,-3.3187323914175506,1.925409930602668,"[[0.11164014 0.38734771 0.17931593 0.32169621]
 [0.40126073 0.09772713 0.37104783 0.12996431]
 [0.09021327 0.41021882 0.20074281 0.29882511]
 [0.33912609 0.16130599 0.43318247 0.06638545]]",(0.803484212347-0j)
1615,1615,The storm impacted the flight. It was carrying a VIP.,0.7144031323320432,0.7144031322668424,-3.7971626977761854,2.857612530020136,"[[0.10383517 0.4772053  0.0690042  0.34995533]
 [0.46553271 0.11550776 0.32962822 0.08933131]
 [0.01573466 0.06502314 0.15710471 0.7621375 ]
 [0.06611024 0.01464755 0.72905069 0.19019152]]",(0.836505551264-0j)
1616,1616,The agile bee perched on the flower. It was making pollen.,0.718897174295102,0.7188971742893454,-4.289776075059199,3.111025594917181,"[[0.05143766 0.61112576 0.02699252 0.31044406]
 [0.4055271  0.25703632 0.1981771  0.13925949]
 [0.06663136 0.730696   0.01179882 0.19087382]
 [0.48791489 0.30941246 0.1157893  0.08688334]]",(0.911418172691+0j)
1617,1617,The curious sailors leapt off the well-built boats. They were experiencing mechanical failure.,0.6436852629135812,0.6436852629162686,-3.41884755855886,2.386900687056385,"[[0.37824152 0.04677287 0.47521392 0.09977169]
 [0.172409   0.25260539 0.19350465 0.38148096]
 [0.8285849  0.13405393 0.02487054 0.01249063]
 [0.35875231 0.60388652 0.00716135 0.03019983]]",(0.128146803199-0j)
1618,1618,The heart drove blood with assurance. It was a indomitable organ.,0.3886667450051442,0.3886667457258964,-3.648421247216013,2.1485399729997474,"[[0.53855612 0.40435347 0.02044401 0.0366464 ]
 [0.54764719 0.3952624  0.00659565 0.05049476]
 [0.34314011 0.36432828 0.21586003 0.07667159]
 [0.37911891 0.32834948 0.17512394 0.11740768]]",(0.469663169072+0j)
1619,1619,The students immersed themselves in the biography books. They were providing new insights.,0.3867015278635208,0.3867015277332385,-2.40452000568763,1.5468061114617468,"[[0.17701245 0.01905447 0.40575599 0.39817709]
 [0.1035661  0.09250081 0.24399868 0.55993441]
 [0.32523328 0.19992679 0.25753517 0.21730477]
 [0.04140495 0.48375512 0.30615984 0.1686801 ]]",(0.010377742473-0j)
1620,1620,The students examined the books. They were mastering the material.,0.1937070879928094,0.1937070879912711,-1.3311743286629056,0.7903292058426203,"[[0.23684697 0.04696479 0.1885733  0.52761494]
 [0.12000863 0.16380313 0.10782935 0.60835889]
 [0.05512277 0.3664223  0.37029751 0.20815743]
 [0.07470562 0.34683944 0.15313236 0.42532258]]",(0.020005614578-0j)
1621,1621,The brave students learned from the biography books. They were filled with data.,0.7453219981329771,0.7453219981331729,-4.1009453375413045,2.981287992532692,"[[0.20533701 0.22751471 0.28886084 0.27828743]
 [0.03042218 0.40242954 0.0152633  0.55188498]
 [0.36165391 0.42935357 0.13254394 0.07644858]
 [0.02855093 0.76245655 0.01713455 0.19185797]]",(0.001094423731+0j)
1622,1622,The quick-witted birds nibbled on the seeds. They were a satisfying food.,0.605719748783045,0.605719748852672,-3.136077459231739,2.193484196501446,"[[0.62335693 0.04954131 0.31054081 0.01656096]
 [0.24444114 0.42845709 0.14108554 0.18601622]
 [0.86034766 0.05591549 0.07355007 0.01018677]
 [0.35699808 0.55926508 0.02852861 0.05520824]]",(0.718014169874+0j)
1623,1623,The bee landed on the flower. It was exploring for nectar.,0.9173227984145784,0.9173227987511255,-5.475766109922027,4.891824876044857,"[[0.40550475 0.09647837 0.40211179 0.09590509]
 [0.47798856 0.02399456 0.47424684 0.02377004]
 [0.02734929 0.00756332 0.78026726 0.18482014]
 [0.03364898 0.00126362 0.91858642 0.04650097]]",(0.577232492407-0j)
1624,1624,The students studied the comedy books. They were divisive.,0.8920216784009231,0.8920216784704731,-4.436224275938663,3.5680867138818915,"[[0.17423807 0.28040718 0.17455507 0.37079968]
 [0.4211194  0.03352585 0.49192632 0.05342843]
 [0.00802847 0.01299558 0.34076467 0.63821129]
 [0.01698194 0.0040421  0.89606378 0.08291218]]",(0.593484214422-0j)
1625,1625,The resourceful sniper executed the terrorist. He was a veteran sharpshooter.,0.6839958266751404,0.6839958270245359,-3.427918883011259,2.735983308098145,"[[0.00443433 0.11366756 0.03340868 0.84848943]
 [0.03731271 0.08078918 0.24021364 0.64168447]
 [0.02613566 0.69570318 0.01170735 0.26645381]
 [0.20703297 0.51480587 0.07049339 0.20766778]]",(0.980210882826+0j)
1626,1626,The unwavering people rallied for their cause against the government. They were denying basic needs.,0.5112573989025675,0.5112573989085253,-4.009414360767423,2.3582893204376316,"[[0.41733869 0.02286322 0.49184957 0.06794852]
 [0.16836939 0.27183252 0.15124655 0.40855155]
 [0.35924322 0.03868765 0.54994504 0.05212409]
 [0.12057172 0.27735914 0.19904421 0.40302493]]",(0.623691629034+0j)
1627,1627,The trained sailors abandoned the boats. They were falling apart.,0.4737042457815008,0.4737042457719629,-3.182281786991545,1.8948169831291577,"[[0.63665577 0.11716024 0.20416453 0.04201946]
 [0.43900792 0.31480809 0.12098388 0.12520011]
 [0.29724353 0.06987252 0.54357677 0.08930717]
 [0.21352146 0.1535946  0.34647035 0.28641359]]",(0.992479594736-0j)
1628,1628,The persistent students read through the insightful books. They were filled with knowledge.,0.4539938335106416,0.4539938336383812,-2.7173289088199253,1.947379859953427,"[[0.69605103 0.26897456 0.02531657 0.00965784]
 [0.89940901 0.06561658 0.03276545 0.00220896]
 [0.34409553 0.1340851  0.37727207 0.1445473 ]
 [0.44564965 0.03253098 0.48652481 0.03529456]]",(0.286108156558+0j)
1629,1629,The heavy-duty knife severed the fence near the garden. It was old and decrepit.,0.5356604628316733,0.5356604641902598,-3.500941131655396,2.1426418567959686,"[[0.59597929 0.1991997  0.15977232 0.04504869]
 [0.21342367 0.58175532 0.04609486 0.15872615]
 [0.54594758 0.19504217 0.20980403 0.04920622]
 [0.17669113 0.56429861 0.08282739 0.17618286]]",(0.14993848112+0j)
1630,1630,The diligent heart pushed blood with unwavering attention. It was a rhythmic organ.,0.3100081970365304,0.3100081978215872,-2.7762452141009266,1.2400327912835,"[[0.17199037 0.23371426 0.2234814  0.37081397]
 [0.29339672 0.11230791 0.36595741 0.22833795]
 [0.26076942 0.44471055 0.13470235 0.15981768]
 [0.47638798 0.22909198 0.18296615 0.11155388]]",(0.150619956978+0j)
1631,1631,The people organized a sit-in against the inhumane government. They were fighting for their dignity.,0.7061703775348105,0.7061703776625796,-4.991664952650606,3.656584549578866,"[[0.02241407 0.0214106  0.48927062 0.46690472]
 [0.03284634 0.01097833 0.71714871 0.23902663]
 [0.15546089 0.14824804 0.3562238  0.34006728]
 [0.2277903  0.07591863 0.52220475 0.17408632]]",(0.988387486709+0j)
1632,1632,The sniper took out the terrorist. He was a brutal extremist.,0.5323724953502047,0.5323724953441487,-3.568539992369415,2.1294899813778834,"[[0.20375922 0.31116296 0.24099923 0.24407859]
 [0.23505931 0.27986287 0.32793324 0.15714458]
 [0.0041533  0.02646676 0.44060516 0.52877479]
 [0.00301199 0.02760806 0.55998056 0.40939939]]",(0.898077421581-0j)
1633,1633,The activist people held a sit-in against the out-of-touch government. They were violating civil liberties.,0.3896048587002609,0.389604858892949,-2.2245033561285403,1.5584194355717944,"[[0.75344809 0.17330718 0.05954575 0.01369898]
 [0.87981722 0.04693805 0.06953612 0.00370861]
 [0.45507508 0.1046734  0.35791876 0.08233276]
 [0.5313974  0.02835108 0.41795594 0.02229558]]",(0.493684030656-0j)
1634,1634,The people took a stand against the unjust government. They were violating election laws.,0.508923880757648,0.5089238817118369,-4.6896216780347775,3.0215460160469454,"[[0.1648965  0.46788166 0.09309911 0.27412273]
 [0.07798171 0.55479644 0.04587256 0.32134928]
 [0.13042426 0.37403397 0.12757135 0.36797042]
 [0.0611974  0.44326083 0.06265688 0.43288489]]",(0.378338698589+0j)
1635,1635,The hardworking bee collected pollen from the abundant flower. It was an untouched paradise.,0.5444798421667854,0.5444798421797242,-4.628645012096349,3.3566827945535467,"[[0.04678341 0.48891396 0.15735972 0.30694291]
 [0.13295435 0.40274301 0.10805216 0.35625048]
 [0.12772041 0.62090257 0.07642273 0.1749543 ]
 [0.2292072  0.51941578 0.01179931 0.23957771]]",(0.448932975-0j)
1636,1636,The knife severed the community fence separating the yards. It was damaged and unstable.,0.3536505875872079,0.3536505875860319,-2.3834475110991855,1.5864567533957192,"[[0.09283614 0.47736961 0.12371902 0.30607523]
 [0.33736609 0.23283966 0.17910516 0.25068909]
 [0.14398843 0.41544641 0.07256672 0.36799843]
 [0.48814003 0.07129482 0.02833122 0.41223393]]",(0.462819360841-0j)
1637,1637,The knife cut through the fence with a swift motion. It was a sharp blade.,0.745416939084889,0.7454169391686319,-4.377613245810059,4.077566951347182,"[[0.46768051 0.32457955 0.05060475 0.1571352 ]
 [0.0799622  0.71229785 0.01305742 0.19468252]
 [0.36444689 0.47398968 0.15383837 0.00772507]
 [0.02973918 0.80869738 0.06328044 0.09828299]]",(0.624830236963-0j)
1638,1638,The enthusiastic heart beat blood with care. It was a harmonious muscle.,0.6505741100238389,0.6505741100209579,-5.129026811510776,3.894416455798564,"[[0.17632203 0.61781309 0.02627934 0.17958554]
 [0.38626959 0.40786553 0.08483552 0.12102936]
 [0.16147838 0.6916971  0.04112299 0.10570153]
 [0.41289862 0.44027686 0.05820649 0.08861803]]",(0.704051796416-0j)
1639,1639,The colorful birds searched for the crisp seeds. They were seeking nourishment.,0.4676532983831823,0.4676532991970267,-3.4367970155946233,1.938104190097073,"[[0.16084038 0.17177268 0.35265969 0.31472725]
 [0.00309029 0.32952277 0.02588373 0.64150321]
 [0.28909378 0.20753354 0.22440629 0.27896639]
 [0.01958444 0.47704287 0.00938958 0.49398311]]",(0.964496894469-0j)
1640,1640,The sailors plunged into the navy boats. They were not equipped.,0.3109539551304852,0.310953954867145,-3.3879918499512707,1.7599338473378665,"[[0.2187296  0.33534915 0.10917533 0.33674593]
 [0.21146518 0.34261356 0.21358405 0.2323372 ]
 [0.24382454 0.39503434 0.08408038 0.27706074]
 [0.30866035 0.33019853 0.11638889 0.24475223]]",(0.146732165683+0j)
1641,1641,The sudden storm confused the flight. It was carrying important documents.,0.8277788095757388,0.8277788095787926,-4.620883831552783,3.3111152383151707,"[[0.03734416 0.83374046 0.00596165 0.12295373]
 [0.4391231  0.43196152 0.06435671 0.06455867]
 [0.02057567 0.47546242 0.02273013 0.48123178]
 [0.24798931 0.24804878 0.2554905  0.24847141]]",(0.072103678521-0j)
1642,1642,The persistent students read the intricate books. They were discovering new worlds.,0.853499983424894,0.8534999833039096,-5.405287210273075,4.5444238636615015,"[[0.09229884 0.00380606 0.85730604 0.04658906]
 [0.06080142 0.03530347 0.60061043 0.30328467]
 [0.36154119 0.01726469 0.58806369 0.03313043]
 [0.25371584 0.12509004 0.40769602 0.2134981 ]]",(0.017213698246+0j)
1643,1643,The determined birds foraged for the rich seeds. They were a high-energy food.,0.8691296530994768,0.8691296530999403,-4.269673318214875,3.554880860498907,"[[0.00197878 0.0080127  0.87714235 0.11286618]
 [0.00511102 0.00488046 0.36239887 0.62760966]
 [0.305188   0.04273132 0.57393313 0.07814755]
 [0.1036828  0.24423652 0.26382708 0.3882536 ]]",(0.158766067807+0j)
1644,1644,The hardworking students perused the books. They were divisive.,0.661139347626795,0.661139347688811,-3.6154992440624865,2.644557390772799,"[[0.1154966  0.28257828 0.13975682 0.4621683 ]
 [0.31078836 0.08728652 0.51170345 0.09022166]
 [0.21459049 0.70180228 0.04066293 0.0429443 ]
 [0.74481168 0.17158109 0.07768013 0.0059271 ]]",(0.396826822518+0j)
1645,1645,The storm caused the flight. It was full of passengers.,0.2986817320035846,0.2986817321100529,-2.4277817671788924,1.2827675109413024,"[[0.69942731 0.28038626 0.01771994 0.00246649]
 [0.66906897 0.3107446  0.01206287 0.00812356]
 [0.54234577 0.19681163 0.17480149 0.08604112]
 [0.50013479 0.2390226  0.18099705 0.07984555]]",(0.121621887673+0j)
1646,1646,The energetic people held a hunger strike against the government. They were seeking compassion.,0.653926305259013,0.6539263053791472,-4.059383487062681,2.6157052215165897,"[[0.55476562 0.03476502 0.38862926 0.0218401 ]
 [0.22012857 0.36940206 0.16076758 0.24970179]
 [0.2702163  0.01925228 0.67317858 0.03735284]
 [0.10482932 0.18463925 0.27606683 0.4344646 ]]",(0.238072066388-0j)
1647,1647,The accurate sniper assassinated the brutal terrorist. He was a talented shooter.,0.8418716900353485,0.8418716903197112,-4.695863021418528,3.467796331533953,"[[0.14387982 0.84291163 0.00103994 0.01216862]
 [0.49040835 0.4963831  0.00321961 0.00998894]
 [0.07655581 0.44214954 0.06836394 0.4129307 ]
 [0.27211611 0.24658925 0.22151185 0.25978279]]",(0.999298129634+0j)
1648,1648,The acrobatic birds picked at the crisp seeds. They were a flavorful snack.,0.4479736191551291,0.4479736191583586,-3.998691192872098,2.4247588631172774,"[[0.43607067 0.15396089 0.31217698 0.09779146]
 [0.08235602 0.50767554 0.05970192 0.35026652]
 [0.27307488 0.07905034 0.47517278 0.17270201]
 [0.05973927 0.29238594 0.08231867 0.56555612]]",(0.362919273785-0j)
1649,1649,The proactive people rallied for their cause against the government. They were fighting for equality.,0.7373982843616702,0.7373982843665325,-4.920128317705333,3.7798707063604025,"[[0.36667527 0.47464678 0.09571419 0.06296375]
 [0.07136804 0.76995401 0.03255573 0.12612222]
 [0.28935615 0.38060271 0.17303332 0.15700782]
 [0.08162306 0.5883358  0.02230071 0.30774043]]",(0.002312199312+0j)
1650,1650,The proactive people marched for their cause against the government. They were demanding better services.,0.8037665110919213,0.803766511096063,-4.047935732602681,3.215066044384252,"[[0.7493558  0.01326037 0.23397409 0.00340975]
 [0.5472156  0.21540057 0.16919853 0.06818531]
 [0.1758735  0.00368988 0.80745639 0.01298024]
 [0.13046163 0.04910175 0.5859525  0.23448413]]",(0.439157466969-0j)
1651,1651,The birds picked at the seeds. They were a fun food.,0.4827402802076279,0.4827402801978803,-3.566200370667669,1.960448294530696,"[[0.42679447 0.03204711 0.45213445 0.08902397]
 [0.18834545 0.27049613 0.2004714  0.34068702]
 [0.36275818 0.03343046 0.51617074 0.08764062]
 [0.19383867 0.20234997 0.19497817 0.40883319]]",(0.587444246051-0j)
1652,1652,The sailors escaped off the navy boats. They were saving their crew.,0.5153043581354789,0.5153043581379952,-3.921661041417606,2.4487213612214487,"[[0.04747984 0.27233932 0.08940576 0.59077508]
 [0.24015698 0.07966218 0.50890896 0.17127188]
 [0.10486419 0.54732576 0.03202141 0.31578864]
 [0.50865359 0.14353637 0.24041236 0.10739769]]",(0.00094654087-0j)
1653,1653,The people took to the street against the government. They were fighting for their beliefs.,0.3730543705755061,0.3730543705767888,-2.0747687892447724,1.4922174823044885,"[[0.39361804 0.04133316 0.11443417 0.45061463]
 [0.13642681 0.29852439 0.12931524 0.43573356]
 [0.46660359 0.17219283 0.04144862 0.31975496]
 [0.19928285 0.43951357 0.0664592  0.29474438]]",(0.000645635088-0j)
1654,1654,The destructive storm delayed the flight. It was headed for Europe.,0.88474854975073,0.8847485497509002,-5.6024123961411965,4.922222865262067,"[[0.03896275 0.88782754 0.00307899 0.07013071]
 [0.18839158 0.73839872 0.0148787  0.058331  ]
 [0.02310159 0.52597585 0.01894015 0.4319824 ]
 [0.1115765  0.43750095 0.09169378 0.35922877]]",(0.845016326115-0j)
1655,1655,The winning sniper fired the terrorist. He was a veteran assassin.,0.6854941094668089,0.6854941094883698,-4.800327186615043,3.520826772279248,"[[0.08016155 0.5566798  0.0362774  0.32688125]
 [0.27844025 0.3584011  0.16368851 0.19947014]
 [0.09074044 0.71119262 0.02569851 0.17236843]
 [0.34578538 0.45614768 0.09634339 0.10172355]]",(0.016599060626-0j)
1656,1656,The exhausted sailors escaped off the rundown boats. They were capsizing.,0.2597400190295333,0.2597400183538815,-1.7991684848762108,1.3819260833922176,"[[0.55469525 0.08230135 0.26884337 0.09416003]
 [0.54948619 0.0875104  0.34725042 0.01575298]
 [0.80973446 0.17274365 0.01380416 0.00371772]
 [0.88676262 0.0957155  0.00997399 0.00754789]]",(0.387012463226+0j)
1657,1657,The knife punctured the fence with power. It was sharp and powerful.,0.6087753021242199,0.6087753021287943,-3.7950952236545,2.4351012085219534,"[[0.22082143 0.64822263 0.03944732 0.09150862]
 [0.5500366  0.31900745 0.09797504 0.0329809 ]
 [0.10372654 0.36549455 0.15654221 0.3742367 ]
 [0.29497698 0.17424411 0.35303466 0.17774425]]",(0.155774432382-0j)
1658,1658,The storm alarm the flight. It was flying to Hawaii.,0.7032258850658764,0.7032258850808135,-3.33564918475857,2.3724275384238696,"[[0.41730163 0.04511676 0.48521968 0.05236193]
 [0.17722227 0.28519613 0.20759769 0.32998392]
 [0.8825803  0.09534654 0.01994102 0.00213214]
 [0.37610016 0.60182668 0.00871979 0.01335337]]",(0.981242347416+0j)
1659,1659,The peaceful people started a march against the government. They were fighting for their rights.,0.6251774561110442,0.6251774561151755,-3.970077818646845,2.500709824495608,"[[0.48534698 0.12639073 0.32630718 0.06195511]
 [0.26513359 0.34660413 0.18989382 0.19836846]
 [0.14183045 0.04464625 0.66982371 0.14369958]
 [0.08722906 0.09924765 0.36779835 0.44572494]]",(0.807498047323+0j)
1660,1660,The winning sniper took out the ruthless terrorist. He was a successful shooter.,0.5820947609966041,0.5820947610205547,-2.65363825070472,1.7971394824374467,"[[0.00123384 0.00444166 0.07535137 0.91897313]
 [0.00276569 0.00290981 0.38165093 0.61267357]
 [0.039158   0.41580237 0.03742722 0.50761242]
 [0.17502151 0.27993886 0.20939511 0.33564452]]",(0.991952777243+0j)
1661,1661,The storm forced the international flight. It was making road conditions hazardous.,0.7787253389451599,0.7787253389773462,-3.9978568817215816,3.1149013559093843,"[[0.37845052 0.11157204 0.36256446 0.14741298]
 [0.07518488 0.41483769 0.05568457 0.45429287]
 [0.68015603 0.22943875 0.06085895 0.02954627]
 [0.12349277 0.78610201 0.00737668 0.08302854]]",(0.927636796015+0j)
1662,1662,The storm devastated the scheduled flight. It was creating dangerous conditions.,0.3232049814399917,0.3232049815699838,-2.276509941937637,1.5601571116658075,"[[8.56174446e-06 2.02600134e-03 1.75347031e-01 8.22618406e-01]
 [8.35863945e-04 1.19869914e-03 1.87928301e-01 8.10037136e-01]
 [6.93767743e-02 3.22697067e-01 1.05978818e-01 5.01947341e-01]
 [8.02428691e-02 3.11830972e-01 1.08521296e-01 4.99404863e-01]]",(0.349411458623+0j)
1663,1663,The relentless storm devastated the flight. It was flying to Hawaii.,0.8415770608427727,0.8415770608429531,-4.605836660728014,3.976223103249711,"[[0.0598187  0.02447859 0.71743418 0.19826853]
 [0.0712547  0.01304259 0.85461965 0.06108307]
 [0.46745628 0.15731789 0.3097966  0.06542923]
 [0.57957612 0.04519804 0.34629822 0.02892761]]",(0.976244899923-0j)
1664,1664,The sniper fired the terrorist. He was a precise marksman.,0.4033002032637928,0.4033002032570609,-3.8842679248923417,2.252947057295591,"[[0.23316204 0.32731091 0.16737435 0.2721527 ]
 [0.20755413 0.35291883 0.17361539 0.26591165]
 [0.30910924 0.47536048 0.09142715 0.12410312]
 [0.28996814 0.49450159 0.09120138 0.12432889]]",(0.012800735055+0j)
1665,1665,The sniper executed the terrorist. He was a brutal warlord.,0.5225271540656582,0.5225271540694072,-3.7825016212016647,2.0901086162886404,"[[0.06914219 0.0686924  0.45969983 0.40246559]
 [0.09398331 0.04385128 0.56637843 0.29578699]
 [0.27331594 0.25776518 0.25552608 0.21339281]
 [0.34666658 0.18441453 0.31369515 0.15522373]]",(0.121765263424-0j)
1666,1666,The powerful heart moved blood with determination. It was a well-oiled muscle.,0.6494895012071928,0.649489501492847,-5.259247614405347,4.130656085223564,"[[0.18118587 0.65351627 0.02222874 0.14306912]
 [0.39076576 0.44393638 0.06076186 0.104536  ]
 [0.15905413 0.69384998 0.04436048 0.10273541]
 [0.38899236 0.46391175 0.06253526 0.08456063]]",(0.148803706431+0j)
1667,1667,The adventurous bee hovered above the towering flower. It was obtaining pollen.,0.4758743104713219,0.4758743104704243,-3.463404030701775,1.9034972418853944,"[[1.05595393e-01 3.26718374e-01 1.90614292e-01 3.77071941e-01]
 [1.97856315e-01 2.34457451e-01 2.85043258e-01 2.82642976e-01]
 [6.67832058e-04 6.35743020e-03 2.95541853e-01 6.97432885e-01]
 [4.85134037e-03 2.17392189e-03 4.78048232e-01 5.14926505e-01]]",(0.042807346674-0j)
1668,1668,The panicked sailors leapt off the boats. They were prone to capsize.,0.4442921728388991,0.4442921728321186,-3.9182339613524646,2.1916957826280496,"[[0.09534702 0.18111334 0.28474512 0.43879451]
 [0.15811909 0.11834128 0.41808505 0.30545458]
 [0.05272712 0.07918484 0.32736502 0.54072301]
 [0.08356006 0.04835191 0.49264408 0.37544395]]",(0.116881722904+0j)
1669,1669,The people rallied against the government. They were seeking justice.,0.7603301944227175,0.7603301945359382,-4.182592549493827,3.0413207781548652,"[[0.58277095 0.31813402 0.06459925 0.03449578]
 [0.1229779  0.77792707 0.01759687 0.08149816]
 [0.39689186 0.20178127 0.25047834 0.15084853]
 [0.08746703 0.5112061  0.05310774 0.34821913]]",(0.139238487739+0j)
1670,1670,The sailors escaped off the boats. They were saving lives.,0.4929681975006778,0.4929681975154452,-2.4777955705117267,1.9967098434826596,"[[0.73665449 0.10945509 0.11566435 0.03822607]
 [0.26186475 0.58424483 0.09127663 0.06261379]
 [0.74456743 0.08167011 0.10775141 0.06601105]
 [0.33892777 0.48730976 0.01421361 0.15954886]]",(0.990199492527+0j)
1671,1671,The adventurous students reviewed the biography books. They were entertaining.,0.8586441220484655,0.8586441220552538,-4.387148215808839,3.4345764882210155,"[[0.21760172 0.36332505 0.15786353 0.26120971]
 [0.53003207 0.0508947  0.38298417 0.03608907]
 [0.02012729 0.03424482 0.35533795 0.59028993]
 [0.049512   0.00486011 0.86350424 0.08212365]]",(0.695506158259+0j)
1672,1672,The sturdy knife cut through the fence with minimal effort. It was a stuck for a moment.,0.7345534156125721,0.7345534156124026,-5.622346113399371,5.097359463190768,"[[0.11039272 0.74667778 0.01212436 0.13080514]
 [0.15695699 0.7001135  0.04440745 0.09852205]
 [0.03800851 0.70314239 0.08450857 0.17434053]
 [0.19452398 0.54662691 0.00684046 0.25200864]]",(0.515864073463+0j)
1673,1673,The curious sailors sprang from the boats. They were prone to capsize.,0.5071691204189732,0.5071691204069091,-3.687815515639293,2.028676481723969,"[[0.17282964 0.31759544 0.1802558  0.32931912]
 [0.2599414  0.23048368 0.2697247  0.23985022]
 [0.00781919 0.01467779 0.34526625 0.63223677]
 [0.01186446 0.01063251 0.51780163 0.45970139]]",(0.207624790226+0j)
1674,1674,The peaceful people formed a picket line against the government. They were making a stand.,0.8778829693320336,0.8778829693328343,-4.249385325491334,3.511531877331336,"[[0.02159077 0.44274436 0.06838161 0.46728326]
 [0.28054867 0.18378646 0.38030719 0.15535768]
 [0.07259236 0.89526299 0.01738002 0.01476463]
 [0.63596093 0.33189442 0.02489493 0.00724973]]",(0.123568964246+0j)
1675,1675,The heart drove blood with care. It was a creative muscle.,0.564994308844923,0.5649943089325682,-5.052317485112654,3.8528266360978862,"[[0.26417014 0.57888117 0.02940961 0.12753908]
 [0.40569715 0.43735416 0.03914181 0.11780688]
 [0.21842574 0.64014831 0.075154   0.06627194]
 [0.37512778 0.48344627 0.06971118 0.07171477]]",(0.872227623052-0j)
1676,1676,The bee landed on the towering flower. It was ready for another journey.,0.6919887107989711,0.6919887108075516,-3.774960451813524,2.7679548432797816,"[[0.15627806 0.35333605 0.19427485 0.29611104]
 [0.37771503 0.13189908 0.41969843 0.07068745]
 [0.04763942 0.05778534 0.30291348 0.59166176]
 [0.07242531 0.03299944 0.72498816 0.16958709]]",(0.95160022513-0j)
1677,1677,The storm pounded the international flight. It was causing flash floods.,0.727799280814445,0.7277992808469587,-3.858590708502856,2.911197123387833,"[[0.47212165 0.33780109 0.11202455 0.07805271]
 [0.75212147 0.05780127 0.17826104 0.01181621]
 [0.11640012 0.08618311 0.46774608 0.32967069]
 [0.18717753 0.0154057  0.74320498 0.05421178]]",(0.191170466209+0j)
1678,1678,The sailors jumped off the exposed boats. They were overworked.,0.636099057091382,0.6360990571379185,-3.047493769279985,2.544396228551846,"[[0.11539984 0.64593645 0.00983739 0.22882632]
 [0.57788103 0.18345526 0.06889889 0.16976482]
 [0.07360966 0.12999998 0.05162757 0.7447628 ]
 [0.18852432 0.01508532 0.4582556  0.33813476]]",(0.866807542117+0j)
1679,1679,The hard-working bee hovered over the flower. It was bursting with nectar.,0.3196087676863302,0.3196087678711677,-1.939950509310668,1.2784350715811996,"[[0.51512006 0.1077221  0.30912168 0.06803617]
 [0.58600886 0.0368333  0.35644206 0.02071578]
 [0.75966056 0.1610219  0.06458117 0.01473636]
 [0.86720516 0.0534773  0.07524576 0.00407178]]",(0.899018699413+0j)
1680,1680,The energetic people shouted their demands against the government. They were seeking compassion.,0.644036041688863,0.6440360416971351,-4.032614510617708,2.576144166810851,"[[0.43890956 0.03848302 0.4777337  0.04487372]
 [0.16620012 0.31119246 0.17095022 0.3516572 ]
 [0.25474634 0.01786087 0.66189692 0.06549586]
 [0.10006199 0.17254523 0.23708835 0.49030443]]",(0.44813885725+0j)
1681,1681,The resilient people staged a walkout against the unjust government. They were neglecting public health.,0.903303851051524,0.9033038510517852,-4.492779085788031,3.9525375079110674,"[[0.10970203 0.33001664 0.24518611 0.31509522]
 [0.01020774 0.42951093 0.02619601 0.53408532]
 [0.32131073 0.61839687 0.03357742 0.02671499]
 [0.00885111 0.93085648 0.02755263 0.03273977]]",(0.260643659362+0j)
1682,1682,The storm alarm the international flight. It was causing flash floods.,0.7817689593472796,0.781768959346333,-4.076607482344018,3.1270758373853327,"[[0.08299689 0.04359638 0.47648425 0.39692249]
 [0.12029415 0.00629911 0.78806807 0.08533867]
 [0.41312406 0.30559453 0.14635708 0.13492434]
 [0.66499002 0.05372857 0.2433722  0.03790921]]",(0.127104982416+0j)
1683,1683,The hard-working bee hovered above the sweet flower. It was full of nectar.,0.3518431250236401,0.3518431250245083,-2.074574787864928,1.6323490665613596,"[[4.87444334e-01 1.02815957e-01 3.33069555e-01 7.66701540e-02]
 [5.55838288e-01 3.44220032e-02 3.86265128e-01 2.34745807e-02]
 [8.20288386e-01 1.78059172e-01 2.25503319e-04 1.42693887e-03]
 [9.41212204e-01 5.71353536e-02 8.91212018e-04 7.61230172e-04]]",(0.496679723037-0j)
1684,1684,The storm disrupted the flight. It was carrying essential supplies.,0.7127035375843489,0.7127035375857325,-3.555716403273179,2.659264562277287,"[[0.06475516 0.48866952 0.04874361 0.39783171]
 [0.3920385  0.16138618 0.30901725 0.13755807]
 [0.00530192 0.03093769 0.10819686 0.85556353]
 [0.02710164 0.00913797 0.67395411 0.28980628]]",(0.881500997655-0j)
1685,1685,The sailors sprang from the safe boats. They were capsizing.,0.8995133174896265,0.899513317431382,-5.776416054893041,5.314863132489876,"[[4.67882548e-03 1.05866073e-03 9.00571978e-01 9.36905356e-02]
 [5.36774461e-03 3.69741597e-04 8.53548599e-01 1.40713914e-01]
 [3.87983769e-01 4.17301090e-02 5.17267034e-01 5.30190873e-02]
 [3.71653819e-01 5.80600595e-02 4.87262525e-01 8.30235965e-02]]",(0.682881146936+0j)
1686,1686,The energetic people gathered against the out-of-touch government. They were suppressing opposition.,0.8527559873159176,0.8527559873151671,-4.957587995133743,3.933322029885137,"[[0.43568972 0.06777208 0.43015847 0.06637974]
 [0.3192844  0.18417739 0.31475191 0.18178629]
 [0.01128289 0.00180931 0.8545653  0.1323425 ]
 [0.00831743 0.00477477 0.62571888 0.36118892]]",(0.982964322741-0j)
